filename,steering_angle
20250618_203236_069256.jpg,0
20250618_203236_086776.jpg,0
20250618_203236_103255.jpg,0
20250618_203236_139008.jpg,0
20250618_203236_156034.jpg,0
20250618_203236_175477.jpg,0
20250618_203236_191716.jpg,0
20250618_203236_208772.jpg,0
20250618_203236_224553.jpg,0
20250618_203236_239422.jpg,0
20250618_203236_256420.jpg,0
20250618_203236_270042.jpg,0
20250618_203236_286372.jpg,0
20250618_203236_301386.jpg,0
20250618_203236_316859.jpg,0
20250618_203236_336762.jpg,0
20250618_203236_353493.jpg,0
20250618_203236_370008.jpg,0
20250618_203236_387398.jpg,0
20250618_203236_405968.jpg,0
20250618_203236_449825.jpg,0
20250618_203236_467852.jpg,0
20250618_203236_483357.jpg,0
20250618_203236_503192.jpg,0
20250618_203236_514791.jpg,0
20250618_203236_531830.jpg,0
20250618_203236_549659.jpg,0
20250618_203236_565522.jpg,0
20250618_203236_578809.jpg,0
20250618_203236_594417.jpg,0
20250618_203236_608993.jpg,0
20250618_203236_624915.jpg,0
20250618_203236_641450.jpg,0
20250618_203236_658594.jpg,0
20250618_203236_676688.jpg,0
20250618_203236_692253.jpg,0
20250618_203236_709430.jpg,0
20250618_203236_731205.jpg,0
20250618_203236_750162.jpg,0
20250618_203236_766917.jpg,0
20250618_203236_783472.jpg,0
20250618_203236_806097.jpg,0
20250618_203236_814566.jpg,0
20250618_203236_831541.jpg,0
20250618_203236_846493.jpg,0
20250618_203236_861534.jpg,0
20250618_203236_876388.jpg,0
20250618_203236_890939.jpg,0
20250618_203236_908314.jpg,0
20250618_203236_923124.jpg,0
20250618_203236_940379.jpg,0
20250618_203236_956714.jpg,0
20250618_203236_974330.jpg,0
20250618_203236_992136.jpg,0
20250618_203237_010332.jpg,0
20250618_203237_049491.jpg,0
20250618_203237_068954.jpg,0
20250618_203237_089468.jpg,0
20250618_203237_120094.jpg,0
20250618_203237_136979.jpg,0
20250618_203237_151833.jpg,0
20250618_203237_168599.jpg,0
20250618_203237_184342.jpg,0
20250618_203237_198803.jpg,0
20250618_203237_213332.jpg,0
20250618_203237_227553.jpg,0
20250618_203237_239894.jpg,0
20250618_203237_252983.jpg,0
20250618_203237_266794.jpg,0
20250618_203237_280144.jpg,0
20250618_203237_295737.jpg,0
20250618_203237_310694.jpg,0
20250618_203237_326534.jpg,0
20250618_203237_362419.jpg,0
20250618_203237_380611.jpg,0
20250618_203237_393165.jpg,0
20250618_203237_407249.jpg,0
20250618_203237_421499.jpg,0
20250618_203237_434107.jpg,0
20250618_203237_446425.jpg,0
20250618_203237_457858.jpg,0
20250618_203237_469953.jpg,0
20250618_203237_481713.jpg,0
20250618_203237_495204.jpg,0
20250618_203237_507781.jpg,0
20250618_203237_521663.jpg,0
20250618_203237_535512.jpg,0
20250618_203237_549675.jpg,0
20250618_203237_565093.jpg,0
20250618_203237_580930.jpg,0
20250618_203237_597415.jpg,0
20250618_203237_613310.jpg,0
20250618_203237_629112.jpg,0
20250618_203237_659207.jpg,0
20250618_203237_676550.jpg,0
20250618_203237_693343.jpg,0
20250618_203237_709722.jpg,0
20250618_203237_723829.jpg,0
20250618_203237_738702.jpg,0
20250618_203237_752829.jpg,0
20250618_203237_765844.jpg,0
20250618_203237_779697.jpg,0
20250618_203237_793403.jpg,0
20250618_203237_807089.jpg,0
20250618_203237_821627.jpg,0
20250618_203237_837154.jpg,0
20250618_203237_853197.jpg,0
20250618_203237_869595.jpg,0
20250618_203237_886354.jpg,0
20250618_203237_903242.jpg,0
20250618_203237_920694.jpg,0
20250618_203237_940143.jpg,0
20250618_203237_962047.jpg,0
20250618_203237_981913.jpg,0
20250618_203237_998580.jpg,0
20250618_203238_014661.jpg,0
20250618_203238_031483.jpg,0
20250618_203238_048795.jpg,0
20250618_203238_064261.jpg,0
20250618_203238_079503.jpg,0
20250618_203238_094116.jpg,0
20250618_203238_109020.jpg,0
20250618_203238_125253.jpg,0
20250618_203238_146960.jpg,0
20250618_203238_160145.jpg,0
20250618_203238_176911.jpg,0
20250618_203238_194261.jpg,0
20250618_203238_211231.jpg,0
20250618_203238_227896.jpg,0
20250618_203238_246728.jpg,0
20250618_203238_265347.jpg,0
20250618_203238_283372.jpg,0
20250618_203238_297184.jpg,0
20250618_203238_314011.jpg,0
20250618_203238_329731.jpg,0
20250618_203238_344378.jpg,0
20250618_203238_359238.jpg,0
20250618_203238_373248.jpg,0
20250618_203238_389651.jpg,0
20250618_203238_405410.jpg,0
20250618_203238_421754.jpg,0
20250618_203238_439405.jpg,0
20250618_203238_456434.jpg,0
20250618_203238_474303.jpg,0
20250618_203238_492232.jpg,0
20250618_203238_509676.jpg,0
20250618_203238_527735.jpg,0
20250618_203238_544628.jpg,0
20250618_203238_560965.jpg,0
20250618_203238_603769.jpg,0
20250618_203238_620718.jpg,0
20250618_203238_635316.jpg,0
20250618_203238_649983.jpg,0
20250618_203238_664612.jpg,0
20250618_203238_677274.jpg,0
20250618_203238_690341.jpg,0
20250618_203238_703289.jpg,0
20250618_203238_716214.jpg,0
20250618_203238_728298.jpg,0
20250618_203238_742481.jpg,0
20250618_203238_755836.jpg,0
20250618_203238_770483.jpg,0
20250618_203238_787707.jpg,0
20250618_203238_802996.jpg,0
20250618_203238_818220.jpg,0
20250618_203238_834466.jpg,0
20250618_203238_850680.jpg,0
20250618_203238_868505.jpg,0
20250618_203238_908573.jpg,0
20250618_203238_926872.jpg,0
20250618_203238_943147.jpg,0
20250618_203238_959077.jpg,0
20250618_203238_974105.jpg,0
20250618_203238_989961.jpg,0
20250618_203239_013741.jpg,0
20250618_203239_021896.jpg,0
20250618_203239_033165.jpg,0
20250618_203239_051920.jpg,0
20250618_203239_067188.jpg,0
20250618_203239_086091.jpg,0
20250618_203239_100619.jpg,0
20250618_203239_117368.jpg,0
20250618_203239_136662.jpg,0
20250618_203239_150361.jpg,0
20250618_203239_167053.jpg,0
20250618_203239_180771.jpg,0
20250618_203239_198874.jpg,0
20250618_203239_214488.jpg,0
20250618_203239_231251.jpg,0
20250618_203239_245623.jpg,0
20250618_203239_261372.jpg,0
20250618_203239_279623.jpg,0
20250618_203239_293312.jpg,0
20250618_203239_318779.jpg,0
20250618_203239_336791.jpg,0
20250618_203239_350730.jpg,0
20250618_203239_366079.jpg,0
20250618_203239_380858.jpg,0
20250618_203239_393341.jpg,0
20250618_203239_407906.jpg,0
20250618_203239_422093.jpg,0
20250618_203239_436245.jpg,0
20250618_203239_451818.jpg,0
20250618_203239_467298.jpg,0
20250618_203239_483629.jpg,0
20250618_203239_512926.jpg,0
20250618_203239_528288.jpg,0
20250618_203239_545243.jpg,0
20250618_203239_562726.jpg,0
20250618_203239_574540.jpg,0
20250618_203239_589283.jpg,0
20250618_203239_603165.jpg,0
20250618_203239_616530.jpg,0
20250618_203239_627792.jpg,0
20250618_203239_642090.jpg,0
20250618_203239_656422.jpg,0
20250618_203239_670833.jpg,0
20250618_203239_685417.jpg,0
20250618_203239_700858.jpg,0
20250618_203239_716711.jpg,0
20250618_203239_733582.jpg,0
20250618_203239_748071.jpg,0
20250618_203239_770450.jpg,0
20250618_203239_786248.jpg,0
20250618_203239_826923.jpg,0
20250618_203239_844363.jpg,0
20250618_203239_862216.jpg,0
20250618_203239_877268.jpg,0
20250618_203239_894479.jpg,0
20250618_203239_910299.jpg,0
20250618_203239_926524.jpg,0
20250618_203239_940710.jpg,0
20250618_203239_956664.jpg,0
20250618_203239_970889.jpg,0
20250618_203239_987532.jpg,0
20250618_203240_004968.jpg,0
20250618_203240_021577.jpg,0
20250618_203240_038218.jpg,0
20250618_203240_053492.jpg,0
20250618_203240_071610.jpg,0
20250618_203240_089173.jpg,0
20250618_203240_116113.jpg,0
20250618_203240_133411.jpg,0
20250618_203240_148899.jpg,0
20250618_203240_166407.jpg,0
20250618_203240_182429.jpg,0
20250618_203240_199552.jpg,0
20250618_203240_214067.jpg,0
20250618_203240_229113.jpg,0
20250618_203240_242975.jpg,0
20250618_203240_257580.jpg,0
20250618_203240_270887.jpg,0
20250618_203240_287137.jpg,0
20250618_203240_301986.jpg,0
20250618_203240_318444.jpg,0
20250618_203240_336206.jpg,0
20250618_203240_353519.jpg,0
20250618_203240_371625.jpg,0
20250618_203240_389568.jpg,0
20250618_203240_407170.jpg,0
20250618_203240_442110.jpg,0
20250618_203240_459463.jpg,0
20250618_203240_477174.jpg,0
20250618_203240_493070.jpg,0
20250618_203240_509479.jpg,0
20250618_203240_523852.jpg,0
20250618_203240_539713.jpg,0
20250618_203240_553441.jpg,0
20250618_203240_568658.jpg,0
20250618_203240_582998.jpg,0
20250618_203240_598330.jpg,0
20250618_203240_614187.jpg,0
20250618_203240_630037.jpg,0
20250618_203240_648711.jpg,0
20250618_203240_665394.jpg,0
20250618_203240_681738.jpg,0
20250618_203240_699875.jpg,0.5
20250618_203240_718774.jpg,0.5
20250618_203240_758871.jpg,0.5
20250618_203240_776592.jpg,0
20250618_203240_793904.jpg,0
20250618_203240_810358.jpg,0
20250618_203240_827262.jpg,0
20250618_203240_841289.jpg,0
20250618_203240_857867.jpg,0
20250618_203240_872792.jpg,0
20250618_203240_887355.jpg,0
20250618_203240_902145.jpg,0
20250618_203240_918986.jpg,0
20250618_203240_933943.jpg,0
20250618_203240_950914.jpg,0
20250618_203240_969136.jpg,0
20250618_203240_984886.jpg,0
20250618_203241_002043.jpg,0
20250618_203241_021347.jpg,0
20250618_203241_060781.jpg,0
20250618_203241_075890.jpg,0
20250618_203241_092968.jpg,0
20250618_203241_109379.jpg,0
20250618_203241_125671.jpg,0
20250618_203241_140699.jpg,0
20250618_203241_155550.jpg,0
20250618_203241_169376.jpg,0
20250618_203241_183346.jpg,0
20250618_203241_197386.jpg,0
20250618_203241_212030.jpg,0
20250618_203241_228370.jpg,0
20250618_203241_244024.jpg,0
20250618_203241_260030.jpg,-0.5
20250618_203241_277180.jpg,-0.5
20250618_203241_293225.jpg,-0.5
20250618_203241_311915.jpg,-0.5
20250618_203241_330706.jpg,-0.5
20250618_203241_359797.jpg,-0.5
20250618_203241_379057.jpg,-0.5
20250618_203241_397569.jpg,-0.5
20250618_203241_412842.jpg,0
20250618_203241_429984.jpg,0
20250618_203241_445990.jpg,0
20250618_203241_461166.jpg,0
20250618_203241_476447.jpg,0
20250618_203241_492105.jpg,0
20250618_203241_506493.jpg,0
20250618_203241_521586.jpg,0
20250618_203241_538001.jpg,0
20250618_203241_553875.jpg,0
20250618_203241_571870.jpg,0
20250618_203241_588750.jpg,0
20250618_203241_605978.jpg,0
20250618_203241_624354.jpg,0
20250618_203241_641281.jpg,0
20250618_203241_675139.jpg,0
20250618_203241_693177.jpg,0
20250618_203241_709354.jpg,0
20250618_203241_726879.jpg,0
20250618_203241_741678.jpg,0
20250618_203241_756745.jpg,0
20250618_203241_770401.jpg,0
20250618_203241_785059.jpg,0
20250618_203241_799281.jpg,0
20250618_203241_813968.jpg,0
20250618_203241_828767.jpg,0
20250618_203241_844950.jpg,0
20250618_203241_861913.jpg,0
20250618_203241_878871.jpg,0
20250618_203241_896488.jpg,0
20250618_203241_913904.jpg,0
20250618_203241_931338.jpg,0
20250618_203241_949050.jpg,0
20250618_203241_987784.jpg,0
20250618_203242_004741.jpg,0
20250618_203242_021270.jpg,0
20250618_203242_038876.jpg,0
20250618_203242_055351.jpg,0
20250618_203242_069427.jpg,0
20250618_203242_084853.jpg,0
20250618_203242_100942.jpg,0
20250618_203242_114089.jpg,0
20250618_203242_127611.jpg,0
20250618_203242_145289.jpg,0
20250618_203242_157981.jpg,0
20250618_203242_174142.jpg,0
20250618_203242_192004.jpg,0
20250618_203242_207335.jpg,0
20250618_203242_223947.jpg,0
20250618_203242_242896.jpg,0.5
20250618_203242_259613.jpg,0.5
20250618_203242_291578.jpg,0.5
20250618_203242_309415.jpg,0.5
20250618_203242_329204.jpg,0
20250618_203242_347134.jpg,0
20250618_203242_363050.jpg,0
20250618_203242_380176.jpg,0
20250618_203242_397978.jpg,0
20250618_203242_411105.jpg,0
20250618_203242_425843.jpg,0
20250618_203242_441059.jpg,0
20250618_203242_456143.jpg,0
20250618_203242_471612.jpg,0
20250618_203242_488202.jpg,0
20250618_203242_504966.jpg,0
20250618_203242_520506.jpg,0
20250618_203242_537575.jpg,0
20250618_203242_556011.jpg,0
20250618_203242_573101.jpg,0
20250618_203242_615532.jpg,0
20250618_203242_635805.jpg,0
20250618_203242_649732.jpg,0
20250618_203242_666755.jpg,0
20250618_203242_683770.jpg,0
20250618_203242_697620.jpg,0
20250618_203242_711843.jpg,0
20250618_203242_729994.jpg,0
20250618_203242_742022.jpg,0
20250618_203242_756618.jpg,0
20250618_203242_773846.jpg,0
20250618_203242_788187.jpg,0
20250618_203242_805731.jpg,0
20250618_203242_823509.jpg,0
20250618_203242_839627.jpg,0
20250618_203242_857429.jpg,0
20250618_203242_874181.jpg,0
20250618_203242_895165.jpg,0
20250618_203242_913968.jpg,0
20250618_203242_929828.jpg,0
20250618_203242_946010.jpg,0
20250618_203242_964517.jpg,0
20250618_203242_978578.jpg,0
20250618_203242_993189.jpg,0
20250618_203243_010455.jpg,0
20250618_203243_023127.jpg,0
20250618_203243_036243.jpg,0
20250618_203243_052831.jpg,0
20250618_203243_068543.jpg,0
20250618_203243_085973.jpg,0
20250618_203243_103162.jpg,0
20250618_203243_119490.jpg,0
20250618_203243_137275.jpg,0
20250618_203243_156263.jpg,0
20250618_203243_173109.jpg,0
20250618_203243_191314.jpg,0
20250618_203243_231456.jpg,0
20250618_203243_248528.jpg,0
20250618_203243_264757.jpg,0
20250618_203243_280944.jpg,0
20250618_203243_296731.jpg,0
20250618_203243_311962.jpg,0
20250618_203243_325716.jpg,0
20250618_203243_342674.jpg,0
20250618_203243_354178.jpg,0
20250618_203243_368421.jpg,0
20250618_203243_386156.jpg,0
20250618_203243_398280.jpg,0
20250618_203243_416124.jpg,0
20250618_203243_434005.jpg,0
20250618_203243_446547.jpg,0
20250618_203243_463509.jpg,0
20250618_203243_481675.jpg,0
20250618_203243_498483.jpg,0
20250618_203243_535194.jpg,0
20250618_203243_552704.jpg,0
20250618_203243_568890.jpg,0
20250618_203243_585099.jpg,0
20250618_203243_602855.jpg,0
20250618_203243_618301.jpg,0
20250618_203243_634191.jpg,0
20250618_203243_651926.jpg,0
20250618_203243_663656.jpg,0
20250618_203243_678873.jpg,0
20250618_203243_697169.jpg,0
20250618_203243_710349.jpg,0
20250618_203243_727120.jpg,0
20250618_203243_744900.jpg,0
20250618_203243_759827.jpg,0
20250618_203243_777522.jpg,0
20250618_203243_795718.jpg,0
20250618_203243_813406.jpg,0
20250618_203243_843890.jpg,0
20250618_203243_861160.jpg,0
20250618_203243_878737.jpg,0
20250618_203243_896557.jpg,0
20250618_203243_914774.jpg,0
20250618_203243_928796.jpg,0
20250618_203243_945293.jpg,0
20250618_203243_961008.jpg,0
20250618_203243_973475.jpg,0
20250618_203243_987749.jpg,0
20250618_203244_005697.jpg,0
20250618_203244_018706.jpg,0
20250618_203244_036237.jpg,0
20250618_203244_052972.jpg,0
20250618_203244_069361.jpg,0
20250618_203244_089109.jpg,0
20250618_203244_106881.jpg,0
20250618_203244_122870.jpg,0
20250618_203244_162794.jpg,0
20250618_203244_181124.jpg,0
20250618_203244_196826.jpg,0
20250618_203244_213363.jpg,0
20250618_203244_231579.jpg,0
20250618_203244_245265.jpg,0.5
20250618_203244_261048.jpg,0.5
20250618_203244_280253.jpg,0.5
20250618_203244_291391.jpg,0.5
20250618_203244_306165.jpg,0.5
20250618_203244_325080.jpg,0.5
20250618_203244_338186.jpg,0
20250618_203244_355087.jpg,0
20250618_203244_372793.jpg,0
20250618_203244_388835.jpg,0
20250618_203244_406248.jpg,0
20250618_203244_425128.jpg,0
20250618_203244_448101.jpg,0
20250618_203244_466654.jpg,0
20250618_203244_482615.jpg,0
20250618_203244_501342.jpg,0
20250618_203244_516135.jpg,0
20250618_203244_532680.jpg,0
20250618_203244_549368.jpg,0
20250618_203244_561347.jpg,0
20250618_203244_576918.jpg,0
20250618_203244_593900.jpg,0
20250618_203244_607158.jpg,0
20250618_203244_622930.jpg,0
20250618_203244_643090.jpg,0
20250618_203244_656512.jpg,0
20250618_203244_673563.jpg,0
20250618_203244_692470.jpg,0
20250618_203244_708858.jpg,0
20250618_203244_726617.jpg,0
20250618_203244_772939.jpg,0
20250618_203244_793470.jpg,0
20250618_203244_807185.jpg,0
20250618_203244_823703.jpg,0.5
20250618_203244_843930.jpg,0.5
20250618_203244_855535.jpg,0.5
20250618_203244_870760.jpg,0.5
20250618_203244_887366.jpg,0.5
20250618_203244_899521.jpg,0.5
20250618_203244_912738.jpg,0.5
20250618_203244_931724.jpg,0.5
20250618_203244_942822.jpg,0
20250618_203244_960956.jpg,0
20250618_203244_978890.jpg,0
20250618_203244_993397.jpg,0
20250618_203245_010143.jpg,0
20250618_203245_029372.jpg,0
20250618_203245_045572.jpg,0
20250618_203245_080416.jpg,0
20250618_203245_100142.jpg,0
20250618_203245_119117.jpg,0
20250618_203245_132394.jpg,0
20250618_203245_148694.jpg,0
20250618_203245_167942.jpg,0
20250618_203245_180660.jpg,0
20250618_203245_196412.jpg,0
20250618_203245_215129.jpg,0
20250618_203245_223825.jpg,0
20250618_203245_240381.jpg,0
20250618_203245_258841.jpg,0
20250618_203245_272652.jpg,0
20250618_203245_288835.jpg,0
20250618_203245_307343.jpg,0
20250618_203245_322862.jpg,0
20250618_203245_341268.jpg,0
20250618_203245_360860.jpg,0
20250618_203245_399547.jpg,0
20250618_203245_418254.jpg,0
20250618_203245_433464.jpg,0
20250618_203245_449421.jpg,0
20250618_203245_469105.jpg,0
20250618_203245_481120.jpg,0
20250618_203245_498176.jpg,0
20250618_203245_517533.jpg,0
20250618_203245_527434.jpg,0
20250618_203245_541186.jpg,0
20250618_203245_562415.jpg,0
20250618_203245_577224.jpg,0
20250618_203245_593865.jpg,0
20250618_203245_611352.jpg,0
20250618_203245_626001.jpg,0
20250618_203245_645680.jpg,0
20250618_203245_663620.jpg,0
20250618_203245_698267.jpg,0
20250618_203245_716504.jpg,-0.5
20250618_203245_731214.jpg,-0.5
20250618_203245_748275.jpg,-0.5
20250618_203245_766527.jpg,-0.5
20250618_203245_778305.jpg,-0.5
20250618_203245_793578.jpg,-0.5
20250618_203245_811284.jpg,-0.5
20250618_203245_821270.jpg,-0.5
20250618_203245_837078.jpg,0
20250618_203245_854203.jpg,0
20250618_203245_866291.jpg,0
20250618_203245_882754.jpg,0
20250618_203245_898962.jpg,0
20250618_203245_915131.jpg,0
20250618_203245_929839.jpg,0
20250618_203245_949771.jpg,0
20250618_203245_965884.jpg,0
20250618_203245_984751.jpg,0
20250618_203246_002921.jpg,0
20250618_203246_020417.jpg,0
20250618_203246_036656.jpg,0
20250618_203246_053364.jpg,0
20250618_203246_070763.jpg,0
20250618_203246_085285.jpg,0
20250618_203246_100474.jpg,0
20250618_203246_116746.jpg,0
20250618_203246_130091.jpg,0
20250618_203246_145944.jpg,0
20250618_203246_165349.jpg,0
20250618_203246_178763.jpg,0
20250618_203246_194498.jpg,0
20250618_203246_212283.jpg,0
20250618_203246_229131.jpg,0
20250618_203246_248153.jpg,0
20250618_203246_266460.jpg,0
20250618_203246_287586.jpg,0
20250618_203246_304198.jpg,0
20250618_203246_321104.jpg,0
20250618_203246_337774.jpg,0
20250618_203246_352491.jpg,0
20250618_203246_369696.jpg,0
20250618_203246_386425.jpg,0
20250618_203246_398206.jpg,0
20250618_203246_414842.jpg,0
20250618_203246_427523.jpg,0
20250618_203246_445554.jpg,0
20250618_203246_462973.jpg,0
20250618_203246_475819.jpg,0
20250618_203246_492944.jpg,0
20250618_203246_511660.jpg,0
20250618_203246_528716.jpg,0
20250618_203246_548465.jpg,0
20250618_203246_565535.jpg,0
20250618_203246_584926.jpg,0
20250618_203246_618042.jpg,0
20250618_203246_636543.jpg,0
20250618_203246_652403.jpg,0
20250618_203246_667595.jpg,0
20250618_203246_685350.jpg,0
20250618_203246_697199.jpg,0
20250618_203246_712338.jpg,0
20250618_203246_731380.jpg,0
20250618_203246_739067.jpg,0
20250618_203246_752662.jpg,0
20250618_203246_772261.jpg,0
20250618_203246_782741.jpg,0
20250618_203246_797754.jpg,0
20250618_203246_816886.jpg,0
20250618_203246_830492.jpg,0
20250618_203246_846030.jpg,0
20250618_203246_865087.jpg,-0.5
20250618_203246_881525.jpg,-0.5
20250618_203246_899350.jpg,-0.5
20250618_203246_935977.jpg,-0.5
20250618_203246_952256.jpg,-0.5
20250618_203246_969451.jpg,0
20250618_203246_986045.jpg,0
20250618_203247_003650.jpg,0
20250618_203247_019457.jpg,0
20250618_203247_035101.jpg,0
20250618_203247_052667.jpg,0
